repo,proof_id,proof_path,loc,files_in_scope,num_preconditions,num_var_models,num_func_models,symex_steps,sat_vars,sat_clauses,max_unwind,runtime_seconds,total_coverage,target_coverage,num_errors
aws/s2n-tls,s2n_stuffer_rewind_read,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_rewind_read,36,1,1,0,0,1398,18156,42886,0,9.356,97.61904761904762,97.61904761904762,0
aws/s2n-tls,s2n_pkcs3_to_dh_params,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_pkcs3_to_dh_params,41,1,2,1,0,2327,27808,33149,0,13.384,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_skip_read,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_skip_read,41,1,1,0,0,1074,14562,34032,0,11.182,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_resize_if_empty,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_resize_if_empty,46,1,1,1,0,4093,48309,158910,0,14.087,91.2568306010929,91.2568306010929,0
aws/s2n-tls,s2n_stuffer_write_vector_size,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_write_vector_size,39,1,1,1,0,4846,101559,285940,0,13.171,95.86206896551724,95.86206896551724,0
aws/s2n-tls,s2n_hash_copy,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hash_copy,29,1,2,0,0,3015,,,0,11.996,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_write_uint8_hex,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_write_uint8_hex,48,1,4,3,0,12475,224196,692081,0,24.034,83.69905956112854,83.69905956112854,0
aws/s2n-tls,s2n_stuffer_extract_blob,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_extract_blob,42,1,3,1,0,6145,74179,217451,0,16.16,96.21848739495799,96.21848739495799,0
aws/s2n-tls,s2n_stuffer_wipe_n,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_wipe_n,46,1,1,0,0,1437,22936,57983,0,12.974,100.0,100.0,0
aws/s2n-tls,s2n_hmac_copy,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_hmac_copy,32,1,2,0,0,13600,119487,28874,0,14.022,100.0,100.0,0
aws/s2n-tls,s2n_stuffer_write_uint16,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_stuffer_write_uint16,47,1,2,1,0,9047,211068,691168,0,20.171,89.60000000000001,89.60000000000001,0
aws/s2n-tls,s2n_array_init,/home/kevin/cbmc-metrics/cbmc-metrics-workspace/s2n-tls/tests/cbmc/proofs/s2n_array_init,29,1,0,1,0,1077,10062,15815,0,13.059,64.67391304347827,64.67391304347827,0
